node_id,cpu_t1,mem_t1,temp_t1,power_t1,cpu_t2,mem_t2,temp_t2,power_t2,cpu_t3,mem_t3,temp_t3,power_t3,cpu_t4,mem_t4,temp_t4,power_t4,cpu_t5,mem_t5,temp_t5,power_t5,cpu_t6,mem_t6,temp_t6,power_t6,cpu_t7,mem_t7,temp_t7,power_t7,cpu_t8,mem_t8,temp_t8,power_t8,cpu_t9,mem_t9,temp_t9,power_t9,cpu_t10,mem_t10,temp_t10,power_t10,cpu_cores,total_memory_gb,base_frequency,file_size_norm,line_count_norm,import_count_norm,function_count_norm,class_count_norm,language_encoded,execution_time,energy,composite_score
node_1,100.0,68.3,1.0,65.0,10.4,68.4,0.104,20.2,7.7,68.3,0.077,18.85,7.2,68.3,0.072,18.6,6.8,68.3,0.068,18.4,7.3,68.3,0.073,18.65,6.6,68.3,0.066,18.3,8.2,68.3,0.0819999999999999,19.1,7.6,68.2,0.076,18.8,8.6,68.2,0.086,19.3,16,15.406005859375,3301.0,0.0001012802124023,0.025,0.06,0.04,0.02,0,0.3591961860656738,8.448294296264649,3.594835430145264
node_1,0.0,68.2,0.0,15.0,9.9,68.1,0.099,19.95,7.6,68.2,0.076,18.8,7.2,68.2,0.072,18.6,6.6,68.2,0.066,18.3,7.8,68.2,0.078,18.9,6.8,68.1,0.068,18.4,6.9,68.1,0.069,18.45,7.3,68.1,0.073,18.65,7.2,68.1,0.072,18.6,16,15.406005859375,3301.0,0.0001012802124023,0.025,0.06,0.04,0.02,0,0.3635337352752685,6.676297048330308,2.8886390604972845
node_1,0.0,68.1,0.0,15.0,10.7,68.1,0.107,20.35,7.7,68.1,0.077,18.85,7.5,68.2,0.075,18.75,7.3,68.2,0.073,18.65,9.1,68.2,0.091,19.55,7.3,68.2,0.073,18.65,9.4,68.2,0.094,19.7,6.6,68.1,0.066,18.3,7.1,68.1,0.071,18.55,16,15.406005859375,3301.0,0.0001012802124023,0.025,0.06,0.04,0.02,0,0.3626198768615722,6.7574214053154,2.920540488243104
node_1,0.0,68.1,0.0,15.0,9.6,68.2,0.096,19.8,7.2,68.2,0.072,18.6,7.1,68.2,0.071,18.55,7.5,68.2,0.075,18.75,6.6,68.2,0.066,18.3,7.4,68.2,0.074,18.7,6.6,68.2,0.066,18.3,6.4,68.2,0.064,18.2,6.3,68.2,0.063,18.15,16,15.406005859375,3301.0,0.0001012802124023,0.025,0.06,0.04,0.02,0,0.3641881942749023,6.640971722602844,2.874901605606079
node_1,0.0,68.2,0.0,15.0,10.3,68.2,0.103,20.15,7.3,68.2,0.073,18.65,7.2,68.1,0.072,18.6,6.9,68.1,0.069,18.45,7.2,68.2,0.072,18.6,7.4,68.2,0.074,18.7,7.8,68.2,0.078,18.9,7.0,68.2,0.07,18.5,6.7,68.2,0.067,18.35,16,15.406005859375,3301.0,0.0001012802124023,0.025,0.06,0.04,0.02,0,0.3537793159484863,6.506001620292664,2.8146682376861576
node_1,0.0,68.2,0.0,15.0,11.5,68.2,0.115,20.75,7.9,68.2,0.079,18.95,7.0,68.2,0.07,18.5,6.9,68.3,0.069,18.45,7.2,68.3,0.072,18.6,7.4,68.3,0.074,18.7,7.8,68.3,0.078,18.9,7.8,68.3,0.078,18.9,7.3,68.3,0.073,18.65,16,15.406005859375,3301.0,0.0001012802124023,0.025,0.06,0.04,0.02,0,0.360069990158081,6.675697617530823,2.886321041107178
node_1,0.0,68.3,0.0,15.0,9.5,68.3,0.095,19.75,7.3,68.2,0.073,18.65,6.6,68.2,0.066,18.3,6.9,68.2,0.069,18.45,7.2,68.2,0.072,18.6,6.9,68.2,0.069,18.45,10.9,68.4,0.109,20.45,9.9,68.3,0.099,19.95,6.9,68.3,0.069,18.45,16,15.406005859375,3301.0,0.0001012802124023,0.025,0.06,0.04,0.02,0,0.3554396629333496,6.612954928874968,2.858445769309997
node_1,0.0,68.3,0.0,15.0,10.9,68.4,0.109,20.45,7.5,68.3,0.075,18.75,7.2,68.3,0.072,18.6,7.3,68.3,0.073,18.65,6.8,68.3,0.068,18.4,6.8,68.3,0.068,18.4,7.0,68.3,0.07,18.5,7.1,68.3,0.071,18.55,6.7,68.3,0.067,18.35,16,15.406005859375,3301.0,0.0001012802124023,0.025,0.06,0.04,0.02,0,0.362119197845459,6.650319068431855,2.877399146080018
node_1,0.0,68.3,0.0,15.0,11.3,68.3,0.113,20.65,7.9,68.3,0.079,18.95,7.5,68.3,0.075,18.75,6.9,68.3,0.069,18.45,8.1,68.3,0.081,19.05,7.7,68.3,0.077,18.85,6.9,68.3,0.069,18.45,6.8,68.3,0.068,18.4,6.8,68.3,0.068,18.4,16,15.406005859375,3301.0,0.0001012802124023,0.025,0.06,0.04,0.02,0,0.3616511821746826,6.688738614320754,2.892486155033112
node_1,0.0,68.3,0.0,15.0,10.2,68.3,0.102,20.1,7.0,68.2,0.07,18.5,7.6,68.2,0.076,18.8,7.4,68.2,0.074,18.7,7.1,68.2,0.071,18.55,7.5,68.2,0.075,18.75,8.0,68.2,0.08,19.0,7.1,68.2,0.071,18.55,6.9,68.2,0.069,18.45,16,15.406005859375,3301.0,0.0001012802124023,0.025,0.06,0.04,0.02,0,0.3601908683776855,6.641919612884522,2.8728823661804204
node_1,0.0,68.2,0.0,15.0,24.7,68.7,0.247,27.35,23.9,68.3,0.239,26.95,14.4,68.2,0.144,22.2,14.5,68.3,0.145,22.25,7.9,68.3,0.079,18.95,7.2,68.3,0.072,18.6,7.8,68.2,0.078,18.9,6.8,68.2,0.068,18.4,7.2,68.2,0.072,18.6,16,15.406005859375,3301.0,0.0001043319702148,0.02,0.04,0.0,0.02,1,1.4563801288604736,30.176196269989013,12.94430658531189
node_1,0.0,68.2,0.0,15.0,22.4,68.8,0.2239999999999999,26.2,25.0,68.3,0.25,27.5,13.9,68.3,0.139,21.95,11.9,68.2,0.119,20.95,7.6,68.2,0.076,18.8,6.9,68.2,0.069,18.45,7.2,68.2,0.072,18.6,8.2,68.3,0.0819999999999999,19.1,6.8,68.3,0.068,18.4,16,15.406005859375,3301.0,0.0001043319702148,0.02,0.04,0.0,0.02,1,1.4011433124542236,28.71643218874931,12.32725886297226
node_1,0.0,68.3,0.0,15.0,23.1,68.8,0.231,26.55,22.3,68.3,0.223,26.15,14.4,68.3,0.144,22.2,13.5,68.3,0.135,21.75,7.3,68.3,0.073,18.65,6.7,68.3,0.067,18.35,8.3,68.3,0.083,19.15,6.8,68.2,0.068,18.4,6.5,68.2,0.065,18.25,16,15.406005859375,3301.0,0.0001043319702148,0.02,0.04,0.0,0.02,1,1.4043738842010498,28.712424062490463,12.327593955516816
node_1,0.0,68.2,0.0,15.0,22.3,68.8,0.223,26.15,25.0,68.3,0.25,27.5,17.5,68.3,0.175,23.75,15.9,68.4,0.159,22.95,7.7,68.3,0.077,18.85,7.5,68.3,0.075,18.75,7.6,68.3,0.076,18.8,6.6,68.3,0.066,18.3,6.8,68.3,0.068,18.4,16,15.406005859375,3301.0,0.0001043319702148,0.02,0.04,0.0,0.02,1,1.407888650894165,29.347438927888877,12.583708761692048
node_1,11.5,68.3,0.115,20.75,23.9,68.8,0.239,26.95,23.6,68.3,0.236,26.8,13.4,68.3,0.134,21.7,14.6,68.3,0.146,22.3,8.1,68.3,0.081,19.05,15.1,68.3,0.151,22.55,8.1,68.3,0.081,19.05,24.4,68.7,0.244,27.2,11.8,68.8,0.118,20.9,16,15.406005859375,3301.0,0.0001043319702148,0.02,0.04,0.0,0.02,1,1.3990325927734375,31.79301567077637,13.55662582397461
node_1,11.4,68.9,0.114,20.7,24.4,69.1,0.244,27.2,25.5,68.5,0.255,27.75,15.0,68.5,0.15,22.5,13.4,68.5,0.134,21.7,11.2,68.5,0.1119999999999999,20.6,18.3,68.6,0.183,24.15,7.3,68.6,0.073,18.65,7.9,68.6,0.079,18.95,7.3,68.6,0.073,18.65,16,15.406005859375,3301.0,0.0001043319702148,0.02,0.04,0.0,0.02,1,1.4305777549743652,31.59430971860886,13.496070540428162
node_1,0.0,68.7,0.0,15.0,24.7,69.0,0.247,27.35,32.1,67.7,0.321,31.05,14.0,67.7,0.14,22.0,14.7,67.6,0.147,22.35,10.1,67.6,0.1009999999999999,20.05,6.5,67.6,0.065,18.25,7.6,67.7,0.076,18.8,6.4,67.6,0.064,18.2,9.8,67.5,0.098,19.9,16,15.406005859375,3301.0,0.0001043319702148,0.02,0.04,0.0,0.02,1,1.4371135234832764,30.603332482576374,13.103601107120516
node_1,0.0,67.5,0.0,15.0,24.1,68.0,0.241,27.05,24.4,67.7,0.244,27.2,15.0,67.7,0.15,22.5,26.3,67.9,0.263,28.15,45.6,68.5,0.456,37.8,36.4,68.8,0.364,33.2,21.2,69.1,0.212,25.6,16.1,69.3,0.161,23.05,28.3,69.9,0.283,29.15,16,15.406005859375,3301.0,0.0001043319702148,0.02,0.04,0.0,0.02,1,1.427320957183838,38.35211411952972,16.19723822212219
node_1,0.0,69.9,0.0,15.0,38.3,70.4,0.3829999999999999,34.15,50.9,70.0,0.509,40.45,35.1,70.1,0.351,32.55,23.9,70.1,0.239,26.95,17.0,70.1,0.17,23.5,20.2,70.2,0.2019999999999999,25.1,18.8,70.1,0.188,24.4,9.6,70.0,0.096,19.8,10.2,70.0,0.102,20.1,16,15.406005859375,3301.0,0.0001043319702148,0.02,0.04,0.0,0.02,1,1.6117312908172607,42.22735981941224,17.857982702255253
node_1,0.0,70.0,0.0,15.0,24.1,70.4,0.241,27.05,26.8,70.0,0.268,28.4,15.6,70.1,0.156,22.8,15.2,70.1,0.152,22.6,9.9,70.1,0.099,19.95,10.7,70.1,0.107,20.35,12.8,70.1,0.128,21.4,9.1,70.1,0.091,19.55,8.7,70.1,0.087,19.35,16,15.406005859375,3301.0,0.0001043319702148,0.02,0.04,0.0,0.02,1,1.4365198612213137,31.093472396135336,13.299300875186924
node_1,11.3,70.1,0.113,20.65,25.2,70.5,0.252,27.6,25.0,70.1,0.25,27.5,13.4,70.1,0.134,21.7,16.7,70.2,0.1669999999999999,23.35,11.9,70.1,0.119,20.95,9.3,70.1,0.093,19.65,7.1,70.1,0.071,18.55,7.5,70.1,0.075,18.75,7.6,70.0,0.076,18.8,16,15.406005859375,3301.0,0.0001043319702148,0.02,0.04,0.0,0.02,1,1.4421770572662354,31.36735099554062,13.41224663257599
node_1,0.0,70.0,0.0,15.0,26.4,70.4,0.264,28.2,27.4,70.0,0.2739999999999999,28.7,19.4,69.9,0.1939999999999999,24.7,16.8,69.9,0.168,23.4,9.0,69.9,0.09,19.5,8.0,69.9,0.08,19.0,9.3,69.9,0.093,19.65,8.2,69.9,0.0819999999999999,19.1,14.1,69.8,0.141,22.05,16,15.406005859375,3301.0,0.0001043319702148,0.02,0.04,0.0,0.02,1,1.4620018005371094,32.06169948577881,13.70188087463379
node_1,0.0,69.8,0.0,15.0,26.5,70.3,0.265,28.25,39.6,70.1,0.396,34.8,22.3,70.0,0.223,26.15,19.1,69.7,0.191,24.55,7.8,69.6,0.078,18.9,7.8,69.6,0.078,18.9,8.0,69.6,0.08,19.0,15.1,69.7,0.151,22.55,6.9,69.6,0.069,18.45,16,15.406005859375,3301.0,0.0001043319702148,0.02,0.04,0.0,0.02,1,1.5160093307495115,34.34519138813018,14.64768215370178
node_1,0.0,69.5,0.0,15.0,24.1,70.0,0.241,27.05,25.9,69.6,0.259,27.95,22.9,69.6,0.2289999999999999,26.45,16.1,69.6,0.161,23.05,7.9,69.6,0.079,18.95,7.3,69.6,0.073,18.65,7.2,69.5,0.072,18.6,9.5,69.4,0.095,19.75,8.0,69.4,0.08,19.0,16,15.406005859375,3301.0,0.0001043319702148,0.02,0.04,0.0,0.02,1,1.4276745319366455,30.616480337381365,13.103196854114534
node_1,0.0,69.2,0.0,15.0,24.4,69.8,0.244,27.2,23.7,69.3,0.237,26.85,21.4,69.3,0.214,25.7,13.9,69.3,0.139,21.95,7.3,69.3,0.073,18.65,9.8,69.3,0.098,19.9,6.8,69.2,0.068,18.4,7.2,69.3,0.072,18.6,7.6,69.3,0.076,18.8,16,15.406005859375,3301.0,0.0001043319702148,0.02,0.04,0.0,0.02,1,1.418426752090454,29.93589660286903,12.825414692401884
node_1,0.0,69.3,0.0,15.0,23.6,69.6,0.236,26.8,25.6,69.2,0.256,27.8,22.5,69.2,0.225,26.25,14.5,69.1,0.145,22.25,6.5,69.1,0.065,18.25,6.9,69.1,0.069,18.45,8.1,69.1,0.081,19.05,6.6,69.1,0.066,18.3,6.5,69.1,0.065,18.25,16,15.406005859375,3301.0,0.0001043319702148,0.02,0.04,0.0,0.02,1,1.420551300048828,29.888399353027346,12.807690521240234
node_1,0.0,69.1,0.0,15.0,25.9,69.6,0.259,27.95,26.1,69.2,0.261,28.05,23.2,69.2,0.2319999999999999,26.6,14.6,69.2,0.146,22.3,10.7,69.2,0.107,20.35,8.4,69.2,0.084,19.2,6.5,69.2,0.065,18.25,7.4,69.2,0.074,18.7,7.4,69.2,0.074,18.7,16,15.406005859375,3301.0,0.0001043319702148,0.02,0.04,0.0,0.02,1,1.415170192718506,30.44031084537506,13.025226453781128
node_1,0.0,69.2,0.0,15.0,25.2,69.7,0.252,27.6,26.8,69.2,0.268,28.4,22.5,69.2,0.225,26.25,15.0,69.1,0.15,22.5,8.2,69.1,0.0819999999999999,19.1,7.0,69.1,0.07,18.5,8.1,69.1,0.081,19.05,10.1,69.1,0.1009999999999999,20.05,8.5,69.1,0.085,19.25,16,15.406005859375,3301.0,0.0001043319702148,0.02,0.04,0.0,0.02,1,1.4202659130096436,30.63513574361801,13.106213845252991
node_1,0.0,69.1,0.0,15.0,23.9,69.6,0.239,26.95,24.1,69.1,0.241,27.05,23.4,69.1,0.2339999999999999,26.7,11.7,69.1,0.1169999999999999,20.85,7.5,69.1,0.075,18.75,6.4,69.1,0.064,18.2,14.1,68.9,0.141,22.05,16.3,68.9,0.163,23.15,7.8,68.9,0.078,18.9,16,15.406005859375,3301.0,0.0001043319702148,0.02,0.04,0.0,0.02,1,1.375952959060669,29.94073638916016,12.801866331100465
node_1,0.0,68.9,0.0,15.0,25.1,69.4,0.251,27.55,24.1,68.9,0.241,27.05,21.8,68.9,0.218,25.9,13.5,68.9,0.135,21.75,7.1,68.9,0.071,18.55,7.5,68.9,0.075,18.75,6.7,68.9,0.067,18.35,7.6,68.9,0.076,18.8,9.1,68.8,0.091,19.55,16,15.406005859375,3301.0,0.0001043319702148,0.02,0.04,0.0,0.02,1,1.415212631225586,29.896366834640503,12.807674312591557
node_1,0.0,68.8,0.0,15.0,26.7,69.4,0.267,28.35,24.2,68.8,0.242,27.1,21.1,68.9,0.211,25.55,13.8,68.9,0.138,21.9,7.3,68.9,0.073,18.65,8.2,68.9,0.0819999999999999,19.1,7.2,68.8,0.072,18.6,7.0,68.8,0.07,18.5,8.4,68.8,0.084,19.2,16,15.406005859375,3301.0,0.0001043319702148,0.02,0.04,0.0,0.02,1,1.405700922012329,29.79383104205132,12.760952970027926
node_1,0.0,68.8,0.0,15.0,23.6,69.4,0.236,26.8,24.1,68.8,0.241,27.05,20.5,68.9,0.205,25.25,15.4,68.9,0.154,22.7,8.3,68.9,0.083,19.15,6.7,68.9,0.067,18.35,7.5,68.8,0.075,18.75,10.4,68.8,0.104,20.2,6.8,68.8,0.068,18.4,16,15.406005859375,3301.0,0.0001043319702148,0.02,0.04,0.0,0.02,1,1.4111008644104004,29.865949795246124,12.793040436744691
node_1,0.0,68.8,0.0,15.0,27.6,69.2,0.276,28.8,25.7,68.9,0.257,27.85,23.3,68.8,0.233,26.65,11.1,68.9,0.111,20.55,8.0,68.8,0.08,19.0,8.0,68.8,0.08,19.0,7.7,68.8,0.077,18.85,6.9,68.7,0.069,18.45,6.3,68.7,0.063,18.15,16,15.406005859375,3301.0,0.0001043319702148,0.02,0.04,0.0,0.02,1,1.4178893566131592,30.101791040897364,12.891450030326842
node_1,7.9,68.7,0.079,18.95,23.0,69.2,0.23,26.5,27.9,68.5,0.2789999999999999,28.95,23.1,68.4,0.231,26.55,13.2,68.4,0.132,21.6,7.7,68.4,0.077,18.85,7.1,68.3,0.071,18.55,6.6,68.3,0.066,18.3,6.8,68.3,0.068,18.4,8.4,68.3,0.084,19.2,16,15.406005859375,3301.0,0.0001043319702148,0.02,0.04,0.0,0.02,1,1.4244532585144043,30.746823585033415,13.15340138912201
node_1,0.0,68.3,0.0,15.0,24.4,68.8,0.244,27.2,25.9,68.4,0.259,27.95,22.4,68.3,0.2239999999999999,26.2,13.4,68.3,0.134,21.7,7.0,68.3,0.07,18.5,7.7,68.3,0.077,18.85,6.9,68.4,0.069,18.45,7.4,68.3,0.074,18.7,7.7,68.3,0.077,18.85,16,15.406005859375,3301.0,0.0001043319702148,0.02,0.04,0.0,0.02,1,1.447599172592163,30.602246508598324,13.109458106994628
node_1,9.4,68.3,0.094,19.7,24.3,68.8,0.243,27.15,25.1,68.3,0.251,27.55,21.6,68.3,0.216,25.8,11.4,68.3,0.114,20.7,9.6,68.3,0.096,19.8,9.4,68.4,0.094,19.7,7.4,68.4,0.074,18.7,6.8,68.4,0.068,18.4,8.2,68.3,0.0819999999999999,19.1,16,15.406005859375,3301.0,0.0001043319702148,0.02,0.04,0.0,0.02,1,1.4154229164123535,30.658060369491576,13.112477897644045
node_1,0.0,68.3,0.0,15.0,21.6,68.8,0.216,25.8,25.0,68.4,0.25,27.5,21.8,68.3,0.218,25.9,14.3,68.4,0.143,22.15,8.2,68.3,0.0819999999999999,19.1,7.9,68.4,0.079,18.95,7.7,68.4,0.077,18.85,6.6,68.4,0.066,18.3,8.0,68.3,0.08,19.0,16,15.406005859375,3301.0,0.0001043319702148,0.02,0.04,0.0,0.02,1,1.4407529830932615,30.335054059028625,12.998473413467408
node_1,0.0,68.0,0.0,15.0,21.6,68.6,0.216,25.8,23.5,68.1,0.235,26.75,21.4,68.1,0.214,25.7,14.1,68.1,0.141,22.05,6.9,68.0,0.069,18.45,6.8,68.0,0.068,18.4,7.2,68.0,0.072,18.6,7.3,68.0,0.073,18.65,7.3,68.0,0.073,18.65,16,15.406005859375,3301.0,0.0001043319702148,0.02,0.04,0.0,0.02,1,1.413133144378662,29.400235068798064,12.607973914146424
node_1,0.0,67.9,0.0,15.0,22.4,68.5,0.2239999999999999,26.2,25.4,68.0,0.254,27.7,20.8,68.0,0.208,25.4,12.9,68.0,0.129,21.45,8.3,68.0,0.083,19.15,7.6,68.1,0.076,18.8,6.7,68.1,0.067,18.35,6.5,68.1,0.065,18.25,7.0,68.0,0.07,18.5,16,15.406005859375,3301.0,0.0001043319702148,0.02,0.04,0.0,0.02,1,1.4230859279632568,29.714034175872808,12.739465227127075
node_1,0.0,68.0,0.0,15.0,24.4,68.6,0.244,27.2,23.7,68.1,0.237,26.85,21.0,68.1,0.21,25.5,12.7,68.1,0.127,21.35,6.9,68.1,0.069,18.45,7.3,68.1,0.073,18.65,6.5,68.1,0.065,18.25,7.1,68.0,0.071,18.55,7.7,68.0,0.077,18.85,16,15.406005859375,3301.0,0.0001043319702148,0.02,0.04,0.0,0.02,1,1.4145567417144775,29.514726415872577,12.654624611377718
node_1,0.0,68.0,0.0,15.0,26.4,68.6,0.264,28.2,24.2,68.1,0.242,27.1,19.8,68.1,0.198,24.9,15.5,68.1,0.155,22.75,7.4,68.0,0.074,18.7,9.2,68.1,0.092,19.6,8.2,67.9,0.0819999999999999,19.1,6.8,68.0,0.068,18.4,7.4,68.0,0.074,18.7,16,15.406005859375,3301.0,0.0001043319702148,0.02,0.04,0.0,0.02,1,1.4160711765289309,30.08443214535713,12.883415564060211
node_1,0.0,68.0,0.0,15.0,24.2,68.5,0.242,27.1,24.4,68.1,0.244,27.2,20.9,68.0,0.209,25.45,15.5,68.1,0.155,22.75,7.5,68.0,0.075,18.75,7.5,68.1,0.075,18.75,7.3,68.1,0.073,18.65,7.4,68.1,0.074,18.7,7.1,68.1,0.071,18.55,16,15.406005859375,3301.0,0.0001043319702148,0.02,0.04,0.0,0.02,1,1.4002983570098877,29.53229234933853,12.653095953941346
node_1,0.0,68.1,0.0,15.0,22.9,68.5,0.2289999999999999,26.45,24.5,68.2,0.245,27.25,20.5,68.2,0.205,25.25,13.2,68.1,0.132,21.6,7.4,68.1,0.074,18.7,9.6,68.1,0.096,19.8,7.4,68.1,0.074,18.7,7.0,68.1,0.07,18.5,9.4,68.1,0.094,19.7,16,15.406005859375,3301.0,0.0001043319702148,0.02,0.04,0.0,0.02,1,1.4764833450317385,31.14641616344452,13.34445647239685
node_1,0.0,68.1,0.0,15.0,23.7,68.6,0.237,26.85,28.0,68.2,0.28,29.0,25.6,68.2,0.256,27.8,14.4,68.2,0.144,22.2,6.6,68.1,0.066,18.3,7.2,68.1,0.072,18.6,7.3,68.0,0.073,18.65,7.3,68.1,0.073,18.65,7.5,68.1,0.075,18.75,16,15.406005859375,3301.0,0.0001043319702148,0.02,0.04,0.0,0.02,1,1.433842420578003,30.655550951957707,13.122525833129886
node_1,0.0,68.1,0.0,15.0,24.5,68.6,0.245,27.25,24.2,68.1,0.242,27.1,22.5,68.1,0.225,26.25,14.2,68.1,0.142,22.1,7.6,68.2,0.076,18.8,7.2,68.1,0.072,18.6,7.1,68.1,0.071,18.55,14.4,68.2,0.144,22.2,12.7,68.3,0.127,21.35,16,15.406005859375,3301.0,0.0001043319702148,0.02,0.04,0.0,0.02,1,1.4471468925476074,31.43203050613403,13.441100337982176
node_1,0.0,68.2,0.0,15.0,25.7,68.7,0.257,27.85,24.4,68.3,0.244,27.2,20.3,68.4,0.203,25.15,14.5,68.3,0.145,22.25,6.9,68.3,0.069,18.45,8.3,68.3,0.083,19.15,6.7,68.3,0.067,18.35,7.9,68.3,0.079,18.95,9.1,68.3,0.091,19.55,16,15.406005859375,3301.0,0.0001043319702148,0.02,0.04,0.0,0.02,1,1.4733290672302246,31.21984293460845,13.371934614181518
node_1,0.0,68.2,0.0,15.0,24.6,68.7,0.246,27.3,33.5,68.5,0.335,31.75,53.3,69.1,0.5329999999999999,41.65,39.1,69.4,0.391,34.55,22.7,69.3,0.2269999999999999,26.35,14.3,69.4,0.143,22.15,14.0,69.1,0.14,22.0,8.8,69.1,0.088,19.4,8.2,69.0,0.0819999999999999,19.1,16,15.406005859375,3301.0,0.0001043319702148,0.02,0.04,0.0,0.02,1,1.4306509494781494,37.089625865221024,15.6942409157753
node_1,0.0,69.1,0.0,15.0,23.7,69.5,0.237,26.85,25.6,69.1,0.256,27.8,23.3,69.1,0.233,26.65,16.5,69.0,0.165,23.25,7.2,69.0,0.072,18.6,9.5,69.1,0.095,19.75,9.4,69.1,0.094,19.7,8.9,69.2,0.089,19.45,8.1,69.3,0.081,19.05,16,15.406005859375,3301.0,0.0001043319702148,0.02,0.04,0.0,0.02,1,1.4108762741088867,30.489036283493046,13.04214027786255
node_1,0.0,69.2,0.0,15.0,25.6,69.7,0.256,27.8,25.6,69.3,0.256,27.8,21.1,69.3,0.211,25.55,13.0,69.3,0.13,21.5,7.5,69.3,0.075,18.75,11.3,69.4,0.113,20.65,9.3,69.4,0.093,19.65,7.8,69.3,0.078,18.9,9.0,69.3,0.09,19.5,16,15.406005859375,3301.0,0.0001043319702148,0.02,0.04,0.0,0.02,1,1.4630398750305176,31.46998771190643,13.465819009780883
node_1,0.0,69.3,0.0,15.0,25.3,69.7,0.253,27.65,27.2,69.2,0.272,28.6,22.3,69.3,0.223,26.15,14.9,69.3,0.149,22.45,7.5,69.2,0.075,18.75,7.4,69.3,0.074,18.7,8.1,69.3,0.081,19.05,7.3,69.2,0.073,18.65,8.4,69.1,0.084,19.2,16,15.406005859375,3301.0,0.0001043319702148,0.02,0.04,0.0,0.02,1,1.4368948936462402,30.77828862190247,13.173452384948732
node_1,12.4,69.1,0.124,21.2,23.6,69.6,0.236,26.8,24.2,69.2,0.242,27.1,21.1,69.2,0.211,25.55,15.1,69.2,0.151,22.55,8.3,69.2,0.083,19.15,7.5,69.1,0.075,18.75,8.6,69.1,0.086,19.3,10.5,69.0,0.105,20.25,12.2,69.2,0.122,21.1,16,15.406005859375,3301.0,0.0001043319702148,0.02,0.04,0.0,0.02,1,1.4107718467712402,31.28386570215225,13.360009388923643
node_1,0.0,69.1,0.0,15.0,25.5,69.9,0.255,27.75,31.3,69.6,0.313,30.65,26.9,69.6,0.2689999999999999,28.45,20.5,69.6,0.205,25.25,13.9,69.5,0.139,21.95,13.8,69.5,0.138,21.9,14.1,68.8,0.141,22.05,13.0,67.5,0.13,21.5,7.5,67.5,0.075,18.75,16,15.406005859375,3301.0,0.0001043319702148,0.02,0.04,0.0,0.02,1,1.4483234882354736,33.78214536309242,14.381852238178253
node_1,0.0,67.5,0.0,15.0,22.3,68.0,0.223,26.15,26.3,67.6,0.263,28.15,23.7,67.6,0.237,26.85,15.6,67.6,0.156,22.8,7.4,67.6,0.074,18.7,7.7,67.5,0.077,18.85,7.1,67.5,0.071,18.55,7.3,67.4,0.073,18.65,7.8,67.4,0.078,18.9,16,15.406005859375,3301.0,0.0001043319702148,0.02,0.04,0.0,0.02,1,1.437154769897461,30.553910408020023,13.083857025146486
node_1,12.4,67.4,0.124,21.2,21.9,67.9,0.2189999999999999,25.95,23.8,67.4,0.238,26.9,21.0,67.4,0.21,25.5,14.2,67.4,0.142,22.1,7.3,67.4,0.073,18.65,6.7,67.4,0.067,18.35,7.9,67.4,0.079,18.95,7.2,67.4,0.072,18.6,7.7,67.4,0.077,18.85,16,15.406005859375,3301.0,0.0001043319702148,0.02,0.04,0.0,0.02,1,1.4589111804962158,31.37388493657112,13.42490068292618
node_1,0.0,67.3,0.0,15.0,24.7,67.8,0.247,27.35,31.4,67.2,0.314,30.7,21.5,67.4,0.215,25.75,14.7,67.3,0.147,22.35,7.1,67.3,0.071,18.55,11.0,67.3,0.11,20.5,6.9,67.3,0.069,18.45,7.4,67.3,0.074,18.7,7.3,67.0,0.073,18.65,16,15.406005859375,3301.0,0.0001043319702148,0.02,0.04,0.0,0.02,1,1.4151089191436768,30.56635265350342,13.075606412887575
node_1,0.0,67.0,0.0,15.0,24.5,67.6,0.245,27.25,25.1,67.1,0.251,27.55,21.7,67.0,0.217,25.85,13.1,67.0,0.131,21.55,11.5,67.1,0.115,20.75,8.6,67.1,0.086,19.3,7.5,67.1,0.075,18.75,7.3,67.0,0.073,18.65,10.8,67.1,0.108,20.4,16,15.406005859375,3301.0,0.0001043319702148,0.02,0.04,0.0,0.02,1,1.4209673404693604,30.5579026567936,13.075741466999055
node_1,0.0,67.0,0.0,15.0,24.5,67.6,0.245,27.25,24.4,67.1,0.244,27.2,20.7,67.1,0.207,25.35,16.4,67.1,0.1639999999999999,23.2,9.0,67.1,0.09,19.5,6.7,67.1,0.067,18.35,8.4,67.1,0.084,19.2,7.9,67.1,0.079,18.95,7.8,67.1,0.078,18.9,16,15.406005859375,3301.0,0.0001043319702148,0.02,0.04,0.0,0.02,1,1.3907887935638428,29.609893414974213,12.678430642127992
node_1,9.4,67.1,0.094,19.7,24.5,67.6,0.245,27.25,29.3,67.1,0.293,29.65,22.0,67.2,0.22,26.0,13.7,67.1,0.1369999999999999,21.85,7.4,67.1,0.074,18.7,8.6,67.1,0.086,19.3,8.2,67.1,0.0819999999999999,19.1,6.9,67.1,0.069,18.45,6.9,67.1,0.069,18.45,16,15.406005859375,3301.0,0.0001043319702148,0.02,0.04,0.0,0.02,1,1.4221198558807373,31.066208251714706,13.279755214214324
